DATE,HOMETEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,AWAYTEAM,PTS,FGA,FG%,3PA,3P%,FTA,FT%,TRB,AST,STL,BLK,TOV,PF,CLASS
12/26/2017,DEN,107,81,0.481,30,0.367,22,0.818,53,23,3,1,9,21,UTA,83,84,0.321,35,0.286,23,0.826,42,19,7,0,7,22,1
12/27/2017,GSW,126,86,0.593,23,0.478,17,0.765,50,37,8,7,16,18,UTA,101,92,0.402,23,0.261,27,0.778,43,21,10,2,13,22,1
01/05/2018,DEN,99,86,0.442,35,0.4,15,0.6,37,24,9,1,10,11,UTA,91,84,0.452,33,0.364,6,0.5,53,26,7,5,17,16,1
01/12/2018,CHA,99,78,0.41,27,0.333,34,0.765,46,17,8,2,12,19,UTA,88,77,0.364,35,0.343,23,0.87,45,19,5,8,14,26,1
01/15/2018,UTA,94,81,0.444,33,0.273,17,0.765,38,11,11,7,13,12,IND,109,77,0.532,26,0.538,15,0.867,43,26,7,2,14,18,-1
01/22/2018,ATL,104,83,0.482,26,0.462,12,1.0,44,24,8,5,17,24,UTA,90,76,0.434,15,0.267,28,0.714,39,20,8,6,16,15,1
01/30/2018,UTA,129,91,0.582,28,0.5,14,0.643,42,25,16,3,11,22,GSW,99,85,0.459,25,0.2,21,0.762,37,27,10,7,19,16,1
02/02/2018,PHX,97,87,0.414,33,0.273,19,0.842,32,19,7,5,12,25,UTA,129,90,0.567,29,0.517,17,0.706,51,30,7,6,11,21,-1
02/07/2018,MEM,88,81,0.42,23,0.348,16,0.75,36,18,12,5,15,26,UTA,92,69,0.42,22,0.273,33,0.848,43,14,6,4,19,16,-1
02/09/2018,UTA,106,84,0.488,29,0.345,17,0.824,49,29,5,7,12,17,CHA,94,85,0.412,24,0.375,19,0.789,33,17,8,2,7,18,1
02/11/2018,POR,96,81,0.407,25,0.36,25,0.84,37,16,7,4,13,22,UTA,115,88,0.466,26,0.5,22,0.909,58,23,8,4,13,22,-1
02/14/2018,UTA,107,92,0.424,34,0.294,22,0.864,54,22,6,3,8,17,PHX,97,79,0.43,29,0.414,24,0.708,41,19,5,6,12,25,1
02/23/2018,UTA,81,78,0.423,25,0.24,11,0.818,43,15,7,6,19,13,POR,100,87,0.448,24,0.375,14,0.929,41,14,11,5,12,20,-1
02/24/2018,UTA,97,85,0.4,32,0.281,26,0.769,44,26,6,3,11,19,DAL,90,83,0.41,35,0.286,14,0.857,44,19,6,4,15,23,1
02/26/2018,UTA,85,71,0.437,29,0.241,22,0.727,39,21,6,4,22,19,HOU,96,79,0.43,33,0.273,25,0.76,40,15,15,2,15,21,-1
03/05/2018,UTA,94,73,0.493,31,0.323,18,0.667,48,23,8,7,15,22,ORL,80,85,0.341,34,0.324,14,0.786,36,18,7,4,14,19,1
03/07/2018,IND,84,88,0.386,23,0.13,17,0.765,45,12,9,3,12,17,UTA,104,80,0.513,31,0.355,16,0.688,42,30,9,5,12,18,-1
03/09/2018,MEM,78,83,0.373,22,0.273,14,0.714,39,16,4,5,15,22,UTA,95,74,0.446,32,0.406,22,0.727,48,26,10,8,17,17,-1
03/15/2018,UTA,116,97,0.433,36,0.333,32,0.625,53,29,12,8,7,20,PHX,88,83,0.386,16,0.438,24,0.708,51,14,4,4,22,25,1
03/20/2018,UTA,94,89,0.371,34,0.176,25,0.88,51,16,8,8,16,22,ATL,99,94,0.404,33,0.273,19,0.737,52,21,7,3,13,23,-1
03/22/2018,DAL,112,85,0.494,32,0.531,14,0.786,35,22,5,7,14,16,UTA,119,87,0.529,29,0.414,16,0.938,39,32,11,6,11,19,-1
03/25/2018,GSW,91,91,0.418,15,0.4,10,0.9,41,24,9,7,11,19,UTA,110,87,0.483,28,0.429,18,0.778,47,27,6,8,14,16,-1
03/30/2018,UTA,107,74,0.541,31,0.387,26,0.577,38,24,7,5,15,19,MEM,97,81,0.481,23,0.391,15,0.667,33,24,8,4,13,21,1
04/10/2018,UTA,119,90,0.533,35,0.371,13,0.769,54,25,10,6,15,20,GSW,79,86,0.349,19,0.263,16,0.875,39,14,7,3,15,18,1
04/11/2018,POR,102,89,0.461,24,0.375,16,0.688,46,19,9,9,10,22,UTA,93,89,0.371,23,0.348,24,0.792,53,18,5,7,14,19,1
10/18/2017,PHX,76,89,0.315,27,0.259,18,0.722,33,10,9,8,16,22,POR,124,90,0.489,24,0.583,28,0.786,57,22,8,7,16,20,-1
10/20/2017,IND,96,78,0.449,18,0.222,33,0.667,39,15,1,4,12,17,POR,114,95,0.484,19,0.474,17,0.765,51,19,5,6,9,26,-1
10/28/2017,POR,114,91,0.44,26,0.423,28,0.821,53,27,8,7,14,26,PHX,107,87,0.425,26,0.346,30,0.8,46,21,12,7,17,23,1
11/07/2017,POR,97,81,0.444,19,0.316,20,0.95,42,11,9,1,16,18,MEM,98,73,0.479,19,0.368,25,0.84,34,18,8,10,14,21,-1
11/13/2017,POR,99,73,0.521,21,0.333,18,0.889,43,22,12,5,21,18,DEN,82,84,0.357,32,0.281,15,0.867,35,13,9,2,20,16,1
11/15/2017,POR,99,87,0.437,27,0.519,13,0.692,41,21,7,2,12,10,ORL,94,79,0.468,29,0.379,9,1.0,41,19,6,4,15,16,1
11/20/2017,MEM,92,86,0.384,30,0.267,23,0.783,35,23,6,9,8,26,POR,100,83,0.398,15,0.4,32,0.875,60,11,1,9,15,23,-1
12/09/2017,POR,117,88,0.511,41,0.439,12,0.75,33,19,4,5,15,28,HOU,124,75,0.533,25,0.4,42,0.81,35,14,13,2,12,17,-1
12/11/2017,GSW,111,80,0.55,20,0.5,17,0.765,42,26,5,9,14,16,POR,104,88,0.42,28,0.25,25,0.92,39,14,11,2,9,18,1
12/15/2017,ORL,88,84,0.381,29,0.345,19,0.737,45,15,7,3,15,18,POR,95,86,0.43,18,0.444,15,0.867,45,18,7,9,14,20,-1
12/16/2017,CHA,91,96,0.344,31,0.226,28,0.643,51,18,9,3,6,21,POR,93,79,0.468,24,0.417,18,0.5,47,19,2,3,20,21,-1
12/22/2017,POR,85,83,0.422,22,0.273,16,0.563,34,15,6,4,9,19,DEN,102,85,0.494,25,0.28,15,0.733,49,19,4,10,14,13,-1
12/30/2017,ATL,104,89,0.449,30,0.467,15,0.667,45,29,12,3,13,16,POR,89,85,0.424,25,0.28,13,0.769,46,19,9,8,20,18,1
01/01/2018,CHI,120,104,0.433,27,0.407,23,0.826,58,28,5,7,12,21,POR,124,108,0.435,33,0.424,18,0.889,50,25,7,5,8,16,-1
01/05/2018,POR,110,80,0.538,30,0.433,14,0.786,44,30,11,5,15,20,ATL,89,83,0.361,26,0.308,25,0.84,39,14,7,5,16,16,1
01/10/2018,HOU,121,100,0.45,38,0.316,25,0.76,49,25,7,5,13,30,POR,112,83,0.482,26,0.346,32,0.719,40,21,5,6,12,26,1
01/16/2018,POR,118,91,0.505,35,0.486,10,0.9,43,21,7,6,9,16,PHX,111,89,0.416,41,0.39,22,0.955,43,21,6,3,13,15,1
01/18/2018,POR,100,94,0.394,32,0.313,16,1.0,57,17,6,7,11,11,IND,86,91,0.396,26,0.269,13,0.538,46,17,4,4,8,16,1
01/20/2018,POR,117,86,0.523,36,0.5,10,0.9,40,19,3,3,14,23,DAL,108,83,0.458,25,0.4,28,0.786,37,19,9,5,9,21,1
01/22/2018,DEN,104,83,0.41,30,0.333,33,0.788,49,23,7,8,15,20,POR,101,85,0.424,25,0.32,26,0.808,44,19,11,6,11,22,1
01/26/2018,DAL,93,89,0.393,30,0.333,17,0.765,37,17,9,3,5,19,POR,107,79,0.494,30,0.333,23,0.826,54,20,4,6,14,17,-1
01/31/2018,POR,124,82,0.561,32,0.469,20,0.85,48,21,3,6,17,19,CHI,108,99,0.414,34,0.382,22,0.591,36,19,10,4,6,16,1
02/08/2018,POR,109,90,0.456,31,0.29,22,0.818,57,18,7,7,17,19,CHA,103,98,0.388,33,0.394,17,0.824,44,17,10,3,11,16,1
02/14/2018,POR,123,93,0.484,33,0.364,24,0.875,49,20,9,0,13,18,GSW,117,90,0.478,37,0.351,19,0.947,41,24,8,7,16,24,1
02/24/2018,PHX,104,87,0.448,26,0.423,21,0.714,51,23,5,10,13,24,POR,106,99,0.394,30,0.2,30,0.733,48,15,6,7,6,19,-1
03/09/2018,POR,125,89,0.494,39,0.41,27,0.778,46,21,4,2,11,17,GSW,108,78,0.487,28,0.429,24,0.833,33,20,5,3,10,20,1
03/20/2018,POR,111,81,0.494,28,0.393,27,0.741,44,20,6,7,8,18,HOU,115,79,0.481,36,0.528,29,0.69,38,18,3,4,9,23,-1
03/28/2018,MEM,108,84,0.488,25,0.52,23,0.565,46,23,7,2,15,24,POR,103,79,0.481,30,0.267,30,0.633,38,15,7,8,12,20,1
04/01/2018,POR,113,84,0.464,38,0.316,25,0.92,43,28,9,2,13,15,MEM,98,88,0.455,21,0.429,12,0.75,42,20,7,5,17,19,1
04/03/2018,DAL,115,92,0.457,44,0.386,20,0.7,43,27,8,5,7,16,POR,109,87,0.448,40,0.25,24,0.875,46,28,6,2,13,20,1
04/05/2018,HOU,96,73,0.466,37,0.351,24,0.625,38,16,10,5,15,16,POR,94,85,0.459,22,0.318,14,0.643,47,16,10,2,18,20,1
04/09/2018,DEN,88,83,0.373,26,0.231,26,0.769,52,22,7,5,12,18,POR,82,94,0.33,33,0.212,18,0.722,57,10,8,2,17,28,1
10/25/2017,CHA,110,81,0.469,31,0.419,26,0.808,50,17,5,5,14,16,DEN,93,100,0.38,31,0.258,15,0.6,51,18,6,1,13,23,1
10/27/2017,ATL,100,89,0.416,33,0.424,12,1.0,43,23,7,4,12,21,DEN,105,91,0.462,20,0.2,23,0.739,46,25,8,4,11,12,-1
11/04/2017,DEN,108,87,0.46,24,0.25,27,0.815,46,26,9,6,17,18,GSW,127,91,0.549,40,0.45,17,0.529,41,38,13,4,13,23,-1
11/11/2017,DEN,125,87,0.529,29,0.414,27,0.778,50,29,9,4,12,16,ORL,107,87,0.471,31,0.355,20,0.7,36,24,7,5,12,19,1
11/22/2017,HOU,125,82,0.549,41,0.439,23,0.739,46,30,13,4,18,22,DEN,95,87,0.402,33,0.303,23,0.652,43,19,11,5,19,14,1
11/24/2017,DEN,104,79,0.506,32,0.281,26,0.577,50,24,9,4,21,18,MEM,92,73,0.493,24,0.375,16,0.688,23,28,10,3,18,21,1
11/30/2017,DEN,111,83,0.458,31,0.387,31,0.742,44,22,7,4,12,19,CHI,110,82,0.537,24,0.375,21,0.619,40,25,4,4,11,27,1
12/04/2017,DAL,122,86,0.57,26,0.462,17,0.706,42,26,4,6,7,18,DEN,105,91,0.418,36,0.389,23,0.652,49,25,5,5,7,19,1
12/08/2017,ORL,89,83,0.398,21,0.238,23,0.783,42,18,5,7,14,17,DEN,103,85,0.494,21,0.286,16,0.813,44,21,7,7,12,20,-1
12/10/2017,IND,126,93,0.527,25,0.4,22,0.818,40,24,6,2,11,17,DEN,116,95,0.453,42,0.405,16,0.813,47,24,7,5,21,20,1
12/23/2017,GSW,81,84,0.381,27,0.111,17,0.824,38,25,14,8,16,14,DEN,96,82,0.463,28,0.25,15,0.867,45,25,10,4,18,14,-1
01/03/2018,DEN,134,82,0.622,27,0.444,22,0.909,48,35,8,9,20,16,PHX,111,92,0.424,35,0.371,28,0.714,35,26,12,1,12,18,1
01/08/2018,GSW,124,85,0.565,30,0.433,21,0.714,43,33,7,10,16,15,DEN,114,95,0.495,19,0.421,16,0.75,39,30,8,3,11,16,1
01/10/2018,DEN,97,95,0.4,37,0.243,20,0.6,40,27,13,6,12,18,ATL,110,80,0.5,27,0.444,18,1.0,44,25,6,4,16,23,-1
01/12/2018,DEN,87,70,0.386,22,0.318,32,0.813,47,15,8,3,14,18,MEM,78,77,0.39,24,0.292,14,0.786,36,17,8,5,14,28,1
01/16/2018,DEN,105,86,0.465,26,0.308,26,0.654,47,23,10,3,18,23,DAL,102,78,0.487,27,0.296,22,0.818,35,17,10,3,16,24,1
01/19/2018,DEN,100,78,0.449,36,0.389,21,0.762,42,23,7,5,16,20,PHX,108,81,0.494,33,0.424,20,0.7,37,28,9,6,11,21,-1
01/27/2018,DEN,91,81,0.42,33,0.364,15,0.733,53,23,6,8,14,21,DAL,89,85,0.4,31,0.355,19,0.526,43,17,8,5,8,15,1
02/03/2018,DEN,115,91,0.429,29,0.414,29,0.862,48,28,7,0,15,17,GSW,108,86,0.5,31,0.258,23,0.609,42,28,9,10,13,23,1
02/05/2018,DEN,121,81,0.568,34,0.529,13,0.846,41,30,10,2,11,15,CHA,104,77,0.506,26,0.423,24,0.625,36,21,7,1,10,16,1
02/09/2018,HOU,130,86,0.5,41,0.463,34,0.735,48,26,5,7,11,16,DEN,104,88,0.477,28,0.107,21,0.81,39,25,7,2,10,20,1
02/10/2018,PHX,113,84,0.548,19,0.368,25,0.56,36,24,7,9,15,24,DEN,123,88,0.511,29,0.448,22,0.909,37,20,10,5,13,23,-1
02/25/2018,DEN,114,91,0.484,29,0.345,24,0.667,36,33,13,6,13,27,HOU,119,77,0.506,35,0.429,32,0.813,42,18,7,3,18,23,-1
03/02/2018,MEM,102,91,0.44,27,0.37,15,0.8,40,26,14,3,20,23,DEN,108,73,0.548,22,0.273,26,0.846,37,18,17,3,22,22,-1
03/06/2018,DAL,118,90,0.478,27,0.556,23,0.739,51,24,8,3,15,20,DEN,107,92,0.413,36,0.306,26,0.769,49,23,5,8,14,16,1
03/17/2018,MEM,101,81,0.407,32,0.406,28,0.786,47,21,5,9,11,20,DEN,94,87,0.368,33,0.273,29,0.724,49,17,10,5,7,25,1
03/21/2018,CHI,102,89,0.438,38,0.342,14,0.786,34,29,12,4,15,22,DEN,135,83,0.614,35,0.571,16,0.813,45,34,9,6,17,13,-1
04/03/2018,DEN,107,89,0.461,32,0.313,20,0.75,49,31,10,8,16,19,IND,104,84,0.488,19,0.474,16,0.813,35,23,11,4,13,24,1
10/21/2017,MEM,111,77,0.468,27,0.37,37,0.784,40,20,8,4,14,25,GSW,101,84,0.393,38,0.316,27,0.852,46,20,10,7,17,28,1
10/23/2017,HOU,90,77,0.416,38,0.237,23,0.739,39,25,5,2,16,31,MEM,98,68,0.426,19,0.316,37,0.919,38,16,4,2,12,21,-1
10/25/2017,DAL,103,74,0.486,26,0.423,29,0.69,35,20,6,4,11,20,MEM,94,72,0.458,31,0.387,24,0.667,36,14,7,2,17,22,1
10/26/2017,MEM,96,73,0.411,34,0.294,30,0.867,46,18,7,6,18,23,DAL,91,94,0.34,34,0.294,20,0.85,53,20,10,3,14,22,1
10/28/2017,MEM,103,85,0.471,33,0.424,12,0.75,42,26,10,6,9,20,HOU,89,77,0.377,38,0.368,21,0.81,43,18,4,3,17,23,1
10/30/2017,MEM,99,93,0.344,35,0.229,33,0.818,48,17,7,8,7,22,CHA,104,89,0.416,17,0.412,29,0.793,56,15,3,7,11,22,-1
11/01/2017,MEM,99,82,0.476,30,0.333,16,0.688,31,21,12,3,13,16,ORL,101,75,0.507,29,0.448,14,0.857,38,25,6,8,24,22,-1
11/11/2017,HOU,111,83,0.446,45,0.356,28,0.75,46,18,14,4,15,19,MEM,96,79,0.481,20,0.3,18,0.778,41,23,9,5,19,20,1
11/15/2017,MEM,113,86,0.512,32,0.25,22,0.773,43,29,5,10,14,19,IND,116,85,0.506,24,0.5,20,0.9,36,29,6,6,12,17,-1
11/18/2017,MEM,83,86,0.36,27,0.259,19,0.737,48,18,6,7,12,18,HOU,105,78,0.449,43,0.419,21,0.81,45,21,8,9,16,24,-1
11/22/2017,MEM,94,81,0.457,29,0.241,14,0.929,52,25,7,6,17,25,DAL,95,91,0.429,28,0.321,16,0.5,40,23,9,2,8,14,-1
12/15/2017,MEM,96,78,0.462,25,0.48,17,0.706,43,21,12,6,21,24,ATL,94,77,0.442,31,0.387,16,0.875,35,27,12,5,17,19,1
12/20/2017,GSW,97,74,0.459,21,0.333,25,0.88,44,26,9,8,16,19,MEM,84,84,0.333,31,0.387,19,0.842,41,20,10,6,16,23,1
12/21/2017,PHX,97,81,0.407,26,0.385,27,0.778,44,21,4,1,10,17,MEM,95,90,0.433,26,0.192,16,0.75,50,15,5,7,9,22,1
12/26/2017,PHX,99,72,0.444,22,0.364,35,0.771,41,24,5,5,19,29,MEM,97,87,0.402,20,0.15,29,0.828,38,12,10,11,10,28,1
12/30/2017,GSW,141,85,0.588,33,0.545,25,0.92,38,37,3,6,10,17,MEM,128,94,0.521,21,0.714,22,0.682,38,29,6,0,7,22,1
01/29/2018,MEM,120,83,0.566,22,0.5,18,0.833,38,29,7,9,20,27,PHX,109,82,0.463,23,0.304,36,0.722,37,20,11,2,19,20,1
01/31/2018,IND,105,70,0.529,26,0.385,31,0.677,33,20,16,4,14,15,MEM,101,82,0.476,26,0.462,15,0.733,41,20,10,1,18,21,1
02/06/2018,ATL,108,83,0.506,25,0.32,21,0.762,36,29,13,5,13,16,MEM,82,79,0.43,22,0.182,13,0.769,37,23,7,5,25,24,1
02/28/2018,MEM,102,87,0.379,31,0.419,28,0.821,48,23,8,8,20,29,PHX,110,83,0.458,21,0.286,38,0.737,47,19,12,6,16,28,-1
03/03/2018,ORL,107,72,0.5,25,0.32,33,0.818,44,19,4,9,14,23,MEM,100,93,0.409,22,0.273,26,0.692,46,24,9,3,9,26,1
03/07/2018,CHI,119,79,0.532,29,0.379,32,0.75,41,25,10,1,20,22,MEM,110,82,0.488,29,0.345,25,0.8,33,24,12,3,14,26,1
03/10/2018,DAL,114,77,0.481,29,0.345,35,0.857,52,21,8,3,10,18,MEM,80,84,0.357,18,0.389,17,0.765,41,19,4,4,14,24,1
03/15/2018,MEM,110,87,0.437,35,0.371,25,0.84,47,27,7,4,14,22,CHI,111,80,0.438,41,0.366,33,0.788,42,23,10,2,13,23,-1
03/22/2018,CHA,140,92,0.533,40,0.475,27,0.852,53,25,10,4,8,17,MEM,79,78,0.385,18,0.222,21,0.714,38,13,4,7,19,24,1
10/26/2017,CHI,91,86,0.36,32,0.219,29,0.759,62,20,5,4,13,15,ATL,86,81,0.395,28,0.393,13,0.846,40,22,10,5,10,23,1
11/03/2017,ORL,83,86,0.407,35,0.286,5,0.6,38,23,6,2,16,11,CHI,105,85,0.471,29,0.483,12,0.917,48,23,6,2,14,13,-1
11/10/2017,CHI,87,93,0.398,27,0.259,9,0.667,43,24,10,3,12,13,IND,105,84,0.512,29,0.414,12,0.583,51,27,8,3,18,17,-1
11/17/2017,CHI,123,91,0.516,34,0.5,13,0.923,35,26,9,2,11,23,CHA,120,81,0.519,21,0.476,34,0.765,42,19,3,2,12,15,1
11/19/2017,PHX,113,89,0.506,27,0.259,22,0.727,48,32,5,4,12,16,CHI,105,101,0.416,36,0.333,14,0.643,47,20,5,1,11,21,1
11/24/2017,GSW,143,91,0.582,36,0.444,21,1.0,49,36,11,11,11,15,CHI,94,99,0.354,36,0.361,15,0.733,40,18,7,2,15,17,1
11/28/2017,CHI,99,94,0.404,40,0.4,10,0.7,41,27,11,7,9,20,PHX,104,87,0.437,30,0.367,23,0.739,57,25,4,4,15,12,-1
12/06/2017,IND,98,87,0.448,34,0.353,10,0.8,39,21,7,5,13,14,CHI,96,83,0.47,26,0.385,16,0.5,46,18,3,5,16,15,1
12/08/2017,CHA,111,100,0.4,29,0.345,29,0.724,50,22,7,11,11,20,CHI,119,99,0.485,18,0.333,22,0.773,56,23,5,7,14,28,-1
12/20/2017,CHI,112,87,0.506,32,0.344,14,0.929,51,31,6,8,11,23,ORL,94,89,0.393,27,0.185,23,0.826,35,23,5,1,9,15,1
12/29/2017,CHI,119,85,0.506,39,0.462,15,1.0,40,31,6,4,15,20,IND,107,93,0.462,22,0.318,20,0.7,43,22,10,6,10,15,1
01/05/2018,DAL,124,92,0.533,32,0.438,17,0.706,34,33,11,2,13,24,CHI,127,78,0.564,28,0.5,31,0.806,42,25,9,3,18,19,-1
01/06/2018,IND,125,86,0.558,31,0.484,18,0.778,49,24,9,4,12,19,CHI,86,80,0.375,32,0.313,20,0.8,34,15,4,6,16,15,1
01/08/2018,CHI,107,86,0.465,28,0.429,18,0.833,37,26,6,5,11,17,HOU,116,86,0.453,54,0.37,24,0.75,51,28,6,6,16,14,-1
01/17/2018,CHI,112,106,0.425,39,0.256,13,0.923,49,24,10,2,11,19,GSW,119,84,0.5,33,0.394,25,0.88,49,24,5,3,15,16,-1
01/20/2018,ATL,97,92,0.38,48,0.229,23,0.696,45,27,5,4,13,21,CHI,113,80,0.5,32,0.438,21,0.905,48,31,8,1,16,23,-1
02/12/2018,CHI,105,88,0.455,32,0.281,21,0.762,46,25,6,3,11,13,ORL,101,84,0.44,31,0.323,19,0.895,39,24,8,7,9,18,1
02/27/2018,CHA,118,82,0.537,35,0.429,21,0.714,35,28,11,8,14,14,CHI,103,81,0.481,24,0.375,21,0.762,44,26,8,5,20,23,1
03/02/2018,CHI,108,89,0.472,27,0.37,20,0.7,45,24,10,2,13,18,DAL,100,84,0.417,29,0.448,21,0.81,46,21,6,4,17,15,1
03/11/2018,ATL,122,82,0.512,40,0.475,22,0.864,42,32,2,5,15,14,CHI,129,98,0.49,37,0.459,19,0.842,47,31,10,4,5,24,-1
03/27/2018,HOU,118,93,0.441,57,0.316,21,0.857,46,28,15,6,10,12,CHI,86,89,0.382,37,0.216,17,0.588,51,17,8,1,18,17,1
03/30/2018,ORL,82,94,0.33,39,0.179,14,0.929,55,16,11,5,12,18,CHI,90,84,0.357,41,0.341,23,0.696,53,16,11,7,16,17,-1
04/03/2018,CHI,120,99,0.465,34,0.441,18,0.722,44,26,9,4,7,20,CHA,114,81,0.494,34,0.382,28,0.75,49,24,3,4,20,16,1
10/17/2017,GSW,121,80,0.538,30,0.533,21,0.905,53.3,34,5,9,17,25,HOU,122,97,0.485,41,0.366,19,0.684,36.6,28,9,5,12,16,-1
10/21/2017,HOU,107,82,0.476,47,0.234,22,0.818,54,17,12,4,13,24,DAL,91,84,0.369,31,0.419,21,0.762,41,19,6,0,14,19,1
10/27/2017,CHA,93,88,0.375,29,0.379,28,0.571,44,16,6,5,9,14,HOU,109,85,0.447,57,0.386,13,0.846,51,21,5,6,15,26,-1
11/03/2017,ATL,104,81,0.481,33,0.333,18,0.833,41,16,8,8,18,16,HOU,119,89,0.472,47,0.34,23,0.826,44,28,14,4,12,16,-1
11/12/2017,IND,95,83,0.446,22,0.364,21,0.619,41,18,5,7,13,15,HOU,118,90,0.478,47,0.362,18,0.833,47,24,10,5,13,20,-1
11/16/2017,PHX,116,104,0.452,30,0.333,21,0.571,47,28,9,5,14,22,HOU,142,90,0.478,44,0.477,38,0.921,51,27,9,9,14,20,-1
11/29/2017,HOU,118,86,0.488,40,0.45,21,0.762,49,26,9,0,15,10,IND,97,88,0.477,28,0.25,6,1.0,36,18,9,7,14,17,1
12/13/2017,HOU,108,88,0.443,45,0.378,19,0.684,45,24,7,5,10,18,CHA,96,87,0.414,21,0.19,27,0.741,56,14,4,5,12,15,1
01/03/2018,ORL,98,91,0.385,31,0.194,25,0.88,48,16,7,3,12,19,HOU,116,89,0.472,34,0.441,21,0.81,51,25,6,3,15,19,-1
01/04/2018,HOU,114,89,0.472,50,0.34,22,0.591,38,20,7,3,10,17,GSW,124,87,0.552,30,0.433,20,0.75,45,35,6,6,12,18,-1
01/12/2018,PHX,95,80,0.463,33,0.424,9,0.778,38,27,5,3,19,19,HOU,112,94,0.415,47,0.319,22,0.864,53,18,11,4,11,14,-1
01/20/2018,HOU,116,87,0.471,37,0.378,29,0.69,46,19,14,3,15,18,GSW,108,82,0.488,36,0.472,15,0.733,33,31,8,10,19,24,1
01/24/2018,DAL,97,82,0.427,35,0.429,18,0.667,49,24,5,2,13,21,HOU,104,82,0.439,51,0.412,23,0.478,43,20,8,3,9,19,-1
01/28/2018,HOU,113,72,0.444,37,0.297,49,0.776,43,17,8,2,12,21,PHX,102,85,0.424,33,0.242,26,0.846,43,17,7,2,12,29,1
01/30/2018,HOU,114,77,0.506,35,0.371,28,0.821,40,17,5,5,12,15,ORL,107,83,0.506,31,0.484,10,0.8,33,26,6,4,10,22,1
02/11/2018,HOU,104,78,0.436,45,0.289,33,0.697,42,15,9,7,9,18,DAL,97,93,0.409,31,0.323,16,0.688,52,26,6,4,14,25,1
03/11/2018,DAL,82,94,0.351,31,0.161,18,0.611,53,27,5,2,10,18,HOU,105,84,0.464,45,0.378,14,0.714,45,21,5,5,11,22,-1
03/25/2018,HOU,118,90,0.489,52,0.385,11,0.909,45,28,7,4,11,12,ATL,99,88,0.443,40,0.275,11,0.909,45,18,5,2,13,14,1
03/30/2018,HOU,104,81,0.432,38,0.368,29,0.69,39,22,9,7,10,12,PHX,103,84,0.488,32,0.375,13,0.692,46,23,8,5,17,21,1
10/29/2017,CHA,120,97,0.546,18,0.333,17,0.471,59,31,6,7,17,24,ORL,113,97,0.423,33,0.333,26,0.769,39,28,11,4,11,20,1
11/10/2017,PHX,112,94,0.468,24,0.208,25,0.76,40,13,8,5,15,29,ORL,128,82,0.524,28,0.464,43,0.674,44,29,8,5,18,20,-1
11/13/2017,GSW,110,88,0.5,23,0.348,16,0.875,50,35,3,5,16,21,ORL,100,88,0.42,32,0.313,18,0.889,35,26,10,3,11,18,1
11/20/2017,ORL,97,84,0.417,38,0.342,23,0.609,50,23,6,7,22,20,IND,105,89,0.416,20,0.4,29,0.793,48,25,17,4,12,25,-1
11/27/2017,IND,121,79,0.532,26,0.577,26,0.846,43,25,7,8,14,18,ORL,109,92,0.435,41,0.39,16,0.813,35,22,4,9,14,23,1
12/01/2017,ORL,112,96,0.458,28,0.393,18,0.722,35,23,9,4,14,15,GSW,133,88,0.625,24,0.5,11,1.0,42,46,9,11,19,16,-1
12/04/2017,CHA,104,84,0.405,17,0.176,40,0.825,52,17,13,5,14,18,ORL,94,82,0.439,32,0.313,14,0.857,40,24,5,5,20,30,1
12/06/2017,ORL,110,98,0.469,28,0.214,18,0.667,52,17,9,7,16,23,ATL,106,93,0.43,27,0.407,20,0.75,49,25,7,3,17,16,1
12/09/2017,ATL,117,80,0.513,33,0.515,25,0.72,40,33,7,6,12,13,ORL,110,92,0.489,34,0.382,8,0.875,39,39,7,2,12,24,1
01/09/2018,DAL,114,83,0.518,26,0.346,22,0.864,38,27,6,2,4,22,ORL,99,79,0.456,29,0.379,22,0.727,41,27,2,4,13,23,1
01/27/2018,IND,114,87,0.54,18,0.278,19,0.789,38,25,9,1,9,24,ORL,112,77,0.545,25,0.32,32,0.625,40,21,6,7,14,18,1
02/08/2018,ORL,100,84,0.429,29,0.31,22,0.864,36,20,10,6,13,22,ATL,98,87,0.425,30,0.4,18,0.667,46,25,4,7,17,23,1
02/14/2018,ORL,102,86,0.419,37,0.405,17,0.882,48,21,7,0,20,17,CHA,104,88,0.432,30,0.433,19,0.789,45,26,14,4,12,15,-1
03/24/2018,ORL,105,84,0.44,30,0.367,27,0.741,54,29,9,8,19,18,PHX,99,89,0.404,29,0.241,26,0.769,41,21,14,2,14,22,1
04/01/2018,ATL,94,85,0.482,36,0.306,1,1.0,52,33,0,3,14,15,ORL,88,96,0.344,36,0.278,13,0.923,41,19,8,6,5,10,1
04/04/2018,ORL,105,86,0.453,29,0.276,27,0.704,47,27,4,10,13,15,DAL,100,89,0.438,30,0.333,17,0.706,43,24,3,1,11,23,1
04/06/2018,ORL,100,94,0.447,23,0.391,13,0.538,36,27,2,3,8,19,CHA,137,86,0.558,31,0.548,26,0.923,50,32,4,5,9,15,-1
10/20/2017,CHA,109,86,0.43,36,0.306,30,0.8,57,17,5,4,21,18,ATL,91,95,0.379,30,0.233,14,0.857,38,19,11,4,13,29,1
12/06/2017,CHA,87,97,0.351,19,0.316,17,0.765,49,17,5,3,12,13,GSW,101,84,0.476,30,0.367,13,0.769,47,26,8,12,15,20,-1
